srcIP,dstIP,dstPort,timeList,dataList,durList,rare_port,ip_ioc,time_bskew,time_mad,time_acf,data_bskew,data_mad,data_acf,dur_bskew,dur_mad,dur_acf
192.168.28.129,192.168.20.100,50428.0,[1759793263.0979998],[1322],[1076716900.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50429.0,[1759793271.1009998],[1322],[1064790964.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50430.0,[1759793278.079],[1321],[1089808941.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50432.0,[1759793284.429],[1323],[1067170858.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50433.0,[1759793289.926],[1321],[1089107037.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50434.0,[1759793295.4499998],[1321],[1079038858.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50436.0,[1759793301.2129998],[1323],[1075838089.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50438.0,[1759793307.425],[1321],[1083012104.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50439.0,[1759793314.203],[1321],[1083307028.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50440.0,[1759793319.4750001],[1322],[1087402105.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50441.0,[1759793326.403],[1321],[1074567080.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50442.0,[1759793331.556],[1322],[1081104040.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50443.0,[1759793336.5830002],[1321],[1082927942.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50444.0,[1759793342.773],[1323],[1069811106.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50447.0,[1759793350.202],[1322],[1082341909.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50448.0,[1759793357.621],[1322],[1077244043.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50449.0,[1759793364.443],[1323],[1081817150.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50450.0,[1759793371.0049999],[1322],[1071308851.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50451.0,[1759793378.9980001],[1323],[1077958107.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50452.0,[1759793386.373],[1323],[1083080053.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50453.0,[1759793392.1699998],[1321],[1091042042.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50454.0,[1759793397.77],[1323],[1087154865.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50455.0,[1759793404.232],[1321],[1071558952.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50457.0,[1759793410.58],[1321],[1073565006.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50458.0,[1759793417.794],[1322],[1077876806.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50459.0,[1759793424.6220002],[1321],[1075986147.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50460.0,[1759793430.073],[1322],[1077836037.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50461.0,[1759793437.64],[1323],[1066496134.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50462.0,[1759793443.839],[1322],[1076717854.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50463.0,[1759793449.289],[1323],[1072363138.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50464.0,[1759793454.8209999],[1321],[1082053185.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50465.0,[1759793460.275],[1321],[1081132889.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50466.0,[1759793466.292],[1323],[1084372997.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50467.0,[1759793472.299],[1322],[1072458029.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50468.0,[1759793478.77],[1322],[1083220005.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50469.0,[1759793485.43],[1321],[1080208063.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50471.0,[1759793492.895],[1322],[1073157072.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50472.0,[1759793498.961],[1323],[1075545073.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50473.0,[1759793505.464],[1321],[1075588942.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50474.0,[1759793511.737],[1323],[1081408978.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50476.0,[1759793517.636],[1322],[1088524103.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50477.0,[1759793525.253],[1323],[1085330009.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50478.0,[1759793531.1390002],[1322],[1077611923.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50479.0,[1759793538.461],[1321],[1079307079.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50480.0,[1759793544.324],[1323],[1078872919.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50485.0,[1759793551.6940002],[1323],[1083261013.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50486.0,[1759793559.272],[1322],[1085525990.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50487.0,[1759793564.555],[1322],[1080896854.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50488.0,[1759793571.647],[1322],[1075661898.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50489.0,[1759793576.981],[1323],[1057681799.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50490.0,[1759793583.745],[1322],[1075469971.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50491.0,[1759793590.072],[1323],[1080442905.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50492.0,[1759793597.947],[1322],[1071631908.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50493.0,[1759793603.097],[1323],[1078011036.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50494.0,[1759793608.3470001],[1322],[1091794014.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50495.0,[1759793614.0089998],[1323],[1066323042.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50496.0,[1759793620.828],[1321],[1077841043.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50497.0,[1759793627.492],[1322],[1067106009.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50498.0,[1759793634.667],[1323],[1076255798.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50499.0,[1759793641.3820002],[1322],[1069428921.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50500.0,[1759793648.3209999],[1323],[1076807022.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50501.0,[1759793655.558],[1322],[1075999022.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50502.0,[1759793660.912],[1323],[1075582981.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50504.0,[1759793668.304],[1322],[1074502945.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50505.0,[1759793673.764],[1322],[1067625999.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50506.0,[1759793680.539],[1321],[1071361065.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50507.0,[1759793688.355],[1322],[1078937054.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50508.0,[1759793695.056],[1323],[1063979864.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50509.0,[1759793702.181],[1322],[1065441847.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50510.0,[1759793709.074],[1323],[1078392029.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50512.0,[1759793715.221],[1322],[1079047918.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50513.0,[1759793722.62],[1322],[1066390038.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50514.0,[1759793729.732],[1322],[1088104010.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50515.0,[1759793735.184],[1323],[1075546026.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50516.0,[1759793741.007],[1323],[1089330196.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50517.0,[1759793748.828],[1321],[1068666935.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50518.0,[1759793756.7619998],[1322],[1073605061.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50519.0,[1759793762.589],[1321],[1071012974.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50520.0,[1759793767.944],[1322],[1079541922.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50521.0,[1759793772.992],[1323],[1064588070.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50522.0,[1759793779.0249999],[1322],[1078527927.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50523.0,[1759793785.5089998],[1321],[1078364134.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50524.0,[1759793792.7849998],[1321],[1072421074.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50525.0,[1759793800.261],[1322],[1077350855.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50526.0,[1759793807.7020001],[1322],[1075109959.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50527.0,[1759793814.929],[1322],[1082651854.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50528.0,[1759793820.563],[1322],[1090535879.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50529.0,[1759793827.135],[1323],[1079192877.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50530.0,[1759793833.82],[1323],[1076686144.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50531.0,[1759793838.963],[1321],[1064306021.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50532.0,[1759793844.008],[1323],[1074894905.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50533.0,[1759793851.5219998],[1322],[1078573942.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50534.0,[1759793857.4329998],[1321],[1072753906.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50535.0,[1759793864.7849998],[1321],[1083293915.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50536.0,[1759793871.711],[1323],[1080871105.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50537.0,[1759793877.5779998],[1322],[1072444916.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50538.0,[1759793885.3539999],[1322],[1070941210.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50539.0,[1759793892.227],[1322],[1064933062.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50540.0,[1759793900.161],[1323],[1084217072.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50541.0,[1759793907.388],[1323],[1079355955.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50542.0,[1759793914.582],[1322],[1080229998.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50543.0,[1759793922.324],[1321],[1066663980.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50544.0,[1759793928.723],[1323],[1072862864.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50545.0,[1759793935.2089999],[1323],[1080897093.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50546.0,[1759793942.0609999],[1321],[1089166164.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50547.0,[1759793948.828],[1322],[1092103958.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50548.0,[1759793955.165],[1322],[1082575083.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50549.0,[1759793961.246],[1322],[1088602066.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50550.0,[1759793966.7910001],[1322],[1078241825.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50551.0,[1759793972.187],[1323],[1083397150.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50552.0,[1759793977.849],[1321],[1075453043.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50553.0,[1759793983.745],[1322],[1063696861.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50554.0,[1759793990.951],[1322],[1073350191.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50555.0,[1759793997.177],[1322],[1074651957.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50556.0,[1759794003.755],[1322],[1068842888.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50557.0,[1759794008.893],[1322],[1087723017.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50558.0,[1759794015.278],[1322],[1082981825.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50559.0,[1759794022.1590002],[1321],[1070574999.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50560.0,[1759794027.232],[1322],[1075139999.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50561.0,[1759794034.882],[1322],[1077455044.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50562.0,[1759794040.178],[1321],[1080832005.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50563.0,[1759794045.457],[1321],[1080999136.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50564.0,[1759794052.356],[1322],[1071321011.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50565.0,[1759794057.528],[1322],[1072299004.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50569.0,[1759794064.075],[1323],[1075030088.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50570.0,[1759794071.1369998],[1322],[1083773136.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50571.0,[1759794078.848],[1323],[1077482939.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50572.0,[1759794086.156],[1323],[1070719004.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50573.0,[1759794091.928],[1322],[1079684019.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50574.0,[1759794098.965],[1323],[1071702003.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50575.0,[1759794104.432],[1322],[1067395926.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50576.0,[1759794111.671],[1321],[1079144001.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50577.0,[1759794119.205],[1322],[1082233906.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50580.0,[1759794126.664],[1322],[1085793972.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50581.0,[1759794133.656],[1322],[1076305866.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50582.0,[1759794141.1139998],[1323],[1090342999.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50583.0,[1759794146.873],[1322],[1079021215.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50584.0,[1759794153.001],[1322],[1225516081.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50585.0,[1759794158.122],[1322],[1080759048.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50586.0,[1759794164.392],[1323],[1070163965.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50587.0,[1759794170.8460002],[1322],[1090688944.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50588.0,[1759794176.907],[1321],[1067250013.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50589.0,[1759794184.2140002],[1323],[1072882175.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50590.0,[1759794190.7],[1322],[1087172031.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50591.0,[1759794195.7299998],[1322],[1072797060.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50592.0,[1759794201.073],[1323],[1084994078.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50593.0,[1759794208.2510002],[1322],[1070276022.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50594.0,[1759794216.084],[1323],[1079672098.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50595.0,[1759794223.286],[1322],[1082442999.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50596.0,[1759794229.7350001],[1323],[1066852808.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50597.0,[1759794236.374],[1323],[1066709995.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50598.0,[1759794242.725],[1322],[1068484068.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50601.0,[1759794250.328],[1321],[1091487885.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50602.0,[1759794257.2099998],[1322],[1085079908.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50603.0,[1759794264.922],[1321],[1083609819.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50604.0,[1759794271.277],[1323],[1078942060.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50606.0,[1759794276.558],[1322],[1066896915.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50607.0,[1759794284.335],[1322],[1069314957.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50608.0,[1759794290.021],[1322],[1082671881.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50609.0,[1759794295.823],[1322],[1083216906.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50611.0,[1759794302.1729999],[1322],[1072905779.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50612.0,[1759794309.34],[1323],[1073307991.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50613.0,[1759794316.608],[1322],[1076208115.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50614.0,[1759794321.757],[1322],[1074094057.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50615.0,[1759794328.761],[1322],[1074676991.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50616.0,[1759794335.0979998],[1321],[1073171854.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50617.0,[1759794341.269],[1363],[1135041952.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50618.0,[1759794347.472],[1323],[1085538864.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50619.0,[1759794353.999],[1322],[1081820965.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.28.129,192.168.20.100,50620.0,[1759794359.2419999],[1322],[1088536024.0],1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
