ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,trans_depth,method,host,uri,version,user_agent,request_body_len,response_body_len,status_code,status_msg,tags,resp_fuids,resp_mime_types,orig_fuids,orig_mime_types,referrer,origin,info_code,info_msg,resp_filenames
1759307205.798491,CxOMix1RvPGhAA8h1j,10.0.0.1,33382,195.135.223.226,80,2,GET,download.opensuse.org,/repositories/security:/zeek/xUbuntu_24.04/Packages.gz,1.1,Debian APT-HTTP/1.3 (2.8.3) non-interactive,0,9108,200.0,OK,[],['FOhlLM1lp5lSutJn2g'],['application/x-gzip'],,,,,,,['Packages.gz']
1759307208.315142,CpjAox4h15BP41bUeg,10.0.0.1,47092,185.125.190.36,80,5,GET,security.ubuntu.com,/ubuntu/dists/noble-security/main/cnf/by-hash/SHA256/33416d69dd09b12ec7d57b8121189a231dfe3abd9fe9ecc39d126d5b4a964f06,1.1,Debian APT-HTTP/1.3 (2.8.3) non-interactive,0,8744,200.0,OK,[],['F7iEl52QCDlO5zjlph'],['application/x-xz'],,,,,,,
1759307209.213085,CpjAox4h15BP41bUeg,10.0.0.1,47092,185.125.190.36,80,15,GET,security.ubuntu.com,/ubuntu/dists/noble-security/multiverse/i18n/by-hash/SHA256/2e16cbc0496050db41b774ea255e84f8a5907244e439175cbf720ccf5ee9c1b1,,Debian APT-HTTP/1.3 (2.8.3) non-interactive,0,0,,,[],,,,,,,,,
1759307208.315404,CpjAox4h15BP41bUeg,10.0.0.1,47092,185.125.190.36,80,12,GET,security.ubuntu.com,/ubuntu/dists/noble-security/universe/dep11/by-hash/SHA256/965d76071c6aba75b34bd61f536b973d7318f0c0e36e09dd18e066223fa2ba5e,,Debian APT-HTTP/1.3 (2.8.3) non-interactive,0,0,,,[],,,,,,,,,
1759307211.911304,CpjAox4h15BP41bUeg,10.0.0.1,47092,185.125.190.36,80,16,GET,security.ubuntu.com,/ubuntu/dists/noble-security/multiverse/dep11/by-hash/SHA256/12748193491890cd01ac5936e574dc5c5e41e6b4f37b6972a1219a0e19bb9f7a,,Debian APT-HTTP/1.3 (2.8.3) non-interactive,0,0,,,[],,,,,,,,,
1759307212.232513,CpjAox4h15BP41bUeg,10.0.0.1,47092,185.125.190.36,80,17,GET,security.ubuntu.com,/ubuntu/dists/noble-security/multiverse/cnf/by-hash/SHA256/141d89ae9ac3bee6c963fd573aeaf68715890dab8669676ee75991a35f23c73b,,Debian APT-HTTP/1.3 (2.8.3) non-interactive,0,0,,,[],,,,,,,,,
1759306227.632074,ChOFIW9NyMwNtdta2,10.0.0.2,50420,10.0.0.1,80,1,POST,10.0.0.1,/database/api.php?t=76524b701,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",974,0,202.0,Accepted,[],,,['FTctC82APs0WGVpWsd'],['text/plain'],,,,,
1759306279.962716,CQtmgT2TUuthNwHQo8,10.0.0.1,51314,185.125.190.48,80,1,GET,connectivity-check.ubuntu.com.,/,1.1,,0,0,204.0,No Content,[],,,,,,,,,
1759306290.576433,CEKpSO2O23kJeYd0m2,10.0.0.2,55454,10.0.0.1,80,1,POST,10.0.0.1,/api/samples.php?d=71j79u5596,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",128,0,202.0,Accepted,[],,,['FYBB5t2WF382FBzucf'],['application/x-gzip'],,,,,
1759304821.523199,CrEFUi3w0ArfWTKle9,10.0.0.2,43668,10.0.0.1,80,1,POST,10.0.0.1,/oauth2/database/oauth2callback/samples.php?s=6818k01s64,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",134,0,202.0,Accepted,[],,,['FON7LA1cr5gdj4YX68'],['text/plain'],,,,,
1759304821.525489,CrEFUi3w0ArfWTKle9,10.0.0.2,43668,10.0.0.1,80,2,GET,10.0.0.1,/bundle/jscript/js/javascript/javascript/bootstrap.min.js?c=b41433867,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,547,200.0,OK,[],['FVNgIG35WQzMpkvWne'],['text/plain'],,,,,,,
1759306356.664551,CcR13RIlCEj67Y5rl,10.0.0.2,58750,10.0.0.1,80,1,POST,10.0.0.1,/php/oauth2/oauth2callback/api.php?k=6482457s6,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",128,0,202.0,Accepted,[],,,['FbZ89g6d8TxlGxZmk'],['application/x-gzip'],,,,,
1759306438.611969,Cd3dvVUwA6ZuJhxE3,10.0.0.2,44446,10.0.0.1,80,1,POST,10.0.0.1,/api.php?f=8761l814,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",171,0,202.0,Accepted,[],,,['FEFTJi1iPAK1soj3N1'],['text/plain'],,,,,
1759304986.542911,C5PW184L5snQaIw1ja,10.0.0.2,50902,10.0.0.1,80,1,POST,10.0.0.1,/oauth/oauth/oauth2/oauth2callback/namespaces/db/samples.php?_=99274547,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",970,0,202.0,Accepted,[],,,['F3SNzD1xcPhs88iwJ'],['text/plain'],,,,,
1759306525.579354,CHyP582Bx9j8NigAw3,10.0.0.2,57058,10.0.0.1,80,1,POST,10.0.0.1,/oauth2callback/db/api.php?n=47230257,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",994,0,202.0,Accepted,[],,,['FGCtU915a5CeYMLZBh'],['text/plain'],,,,,
1759306652.632929,CjEXVfDGNZJPPCx0k,10.0.0.2,50286,10.0.0.1,80,2,GET,10.0.0.1,/assets/umd/umd/js/js/js/jscript/script.js?c=3938440y8,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,115,200.0,OK,[],['F9Eakd2wH0vBqGOiqi'],['text/plain'],,,,,,,
1759306652.631263,CjEXVfDGNZJPPCx0k,10.0.0.2,50286,10.0.0.1,80,1,POST,10.0.0.1,/database/php/db/api/api.php?s=22921105,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",171,0,202.0,Accepted,[],,,['FTWNkk44FmngXDYPL'],['text/plain'],,,,,
1759305131.152567,Cndhnr15P2wx5b95u4,10.0.0.2,60144,10.0.0.1,80,1,POST,10.0.0.1,/namespaces/oauth2/oauth2callback/namespaces/api/api.php?x=b67666716,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",128,0,202.0,Accepted,[],,,['Fi4gEe76TBkhPHJpl'],['application/x-gzip'],,,,,
1759306720.308645,CkBwH41fl0MRGTp5C4,10.0.0.2,35366,10.0.0.1,80,1,POST,10.0.0.1,/api.php?c=16613h03r4,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",128,0,202.0,Accepted,[],,,['F6d1Kf1bgitZeghyZ7'],['application/x-gzip'],,,,,
1759306720.309797,CkBwH41fl0MRGTp5C4,10.0.0.2,35366,10.0.0.1,80,2,GET,10.0.0.1,/jscript/javascript/jscript/umd/assets/js/bundle/array.js?d=6h5734399,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,115,200.0,OK,[],['FfWFZe4Oy7KUS5GB29'],['text/plain'],,,,,,,
1759305201.340254,C7Nm8a1T9kMnt0lYf6,10.0.0.2,58824,10.0.0.1,80,2,GET,10.0.0.1,/scripts/js/scripts/assets/script.js?i=i46470131,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,557,200.0,OK,[],['FregSafsDXVmnVNE8'],['text/plain'],,,,,,,
1759305267.488275,CndLXn2fhrUZwg3q93,10.0.0.2,46448,10.0.0.1,80,1,POST,10.0.0.1,/api/namespaces/php/oauth/database/api.php?b=70955676,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",544,0,202.0,Accepted,[],,,['FjAsmf2QgCNXbzYI86'],['application/x-gzip'],,,,,
1759304384.554777,CDynJv2T79PM2KCKi5,10.0.0.2,48252,10.0.0.1,80,1,POST,10.0.0.1,/oauth2/namespaces/namespaces/oauth2callback/database/db/api.php?i=k16281870,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",171,0,202.0,Accepted,[],,,['F5uelm3MDH3qGRqgsl'],['text/plain'],,,,,
1759304384.556737,CDynJv2T79PM2KCKi5,10.0.0.2,48252,10.0.0.1,80,2,GET,10.0.0.1,/bundles/scripts/js/js/javascript/jquery.min.js?r=976955p13,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,584,200.0,OK,[],['FRKiQu2bzSWQGjfdd6'],['text/plain'],,,,,,,
1759305332.848075,CSPwdElOPQogXwt4,10.0.0.2,37474,10.0.0.1,80,1,POST,10.0.0.1,/database/oauth2callback/oauth2/php/db/namespaces/namespaces/api.php?k=269p0098,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",171,0,202.0,Accepted,[],,,['FdO01v4t2NC7J1H7T4'],['text/plain'],,,,,
1759305332.850188,CSPwdElOPQogXwt4,10.0.0.2,37474,10.0.0.1,80,2,GET,10.0.0.1,/javascript/bundles/umd/jscript/umd/bundles/jquery.min.js?d=439q4u0705,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,86,200.0,OK,[],['F7QUmO1Ut2ch6vAE88'],['application/x-gzip'],,,,,,,
1759305380.016896,CwCoqu1uezV3ExFp2k,10.0.0.1,58540,185.125.190.49,80,1,GET,connectivity-check.ubuntu.com.,/,1.1,,0,0,204.0,No Content,[],,,,,,,,,
1759305406.645285,CYbHWP2Uj5yO988xO8,10.0.0.2,48682,10.0.0.1,80,2,GET,10.0.0.1,/jscript/jscript/js/script.js?w=41962097,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,567,200.0,OK,[],['FysyUeDEquI700Gyi'],['text/plain'],,,,,,,
1759304460.874515,CmN3pE4CvzZHNUutfl,10.0.0.2,35870,10.0.0.1,80,1,POST,10.0.0.1,/oauth2callback/db/db/database/namespaces/samples.php?_=53736j695,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",128,0,202.0,Accepted,[],,,['FFPPD91Efu16UNPYa8'],['application/x-gzip'],,,,,
1759305467.785153,CAe0mwYVqTlIz8hLb,10.0.0.2,46810,10.0.0.1,80,1,GET,10.0.0.1,/scripts/bundles/array.js?l=6_8122471,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,116,200.0,OK,[],['Fz5qmz2NjUYLU5NtVa'],['text/plain'],,,,,,,
1759305548.395669,ClZu3D3RHMwVaal8P3,10.0.0.2,47682,10.0.0.1,80,2,GET,10.0.0.1,/bundle/javascript/javascript/assets/assets/jscript/umd/bootstrap.js?c=59620028,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,552,200.0,OK,[],['FtR45I1Y4u1nZDAFxf'],['text/plain'],,,,,,,
1759304532.78228,Cp0F9T3iiB0TREKfvb,10.0.0.2,38558,10.0.0.1,80,1,POST,10.0.0.1,/oauth/oauth/oauth2/namespaces/oauth2callback/samples.php?a=9392u126r2,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",128,0,202.0,Accepted,[],,,['FNJ1Fs3wqAu5nOSsb'],['application/x-gzip'],,,,,
1759305618.659902,CUkIpWr1ZzOLDrhni,10.0.0.2,42118,10.0.0.1,80,2,GET,10.0.0.1,/js/bundle/bundles/bundles/array.js?_=d193a0357,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,341,200.0,OK,[],['Ffvvhi1Db6MRM667L'],['application/x-gzip'],,,,,,,
1759304600.091789,CzIGoM1vDZeBCJalVd,10.0.0.2,49336,10.0.0.1,80,1,POST,10.0.0.1,/oauth/oauth2/api.php?a=9706030,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",956,0,202.0,Accepted,[],,,['FI1diD27GSXMDOr3u8'],['text/plain'],,,,,
1759305680.031469,CZVUkmsD7U3jwk2v1,10.0.0.1,45814,91.189.91.48,80,1,GET,connectivity-check.ubuntu.com.,/,1.1,,0,0,204.0,No Content,[],,,,,,,,,
1759304600.093513,CzIGoM1vDZeBCJalVd,10.0.0.2,49336,10.0.0.1,80,2,GET,10.0.0.1,/bundles/bootstrap.js?b=57365084,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,78,200.0,OK,[],['FFOEyE33SqccskX3D4'],['text/plain'],,,,,,,
1759305691.380933,C6UbwV17LTJFr8gdPe,10.0.0.2,59736,10.0.0.1,80,1,POST,10.0.0.1,/oauth/oauth2callback/oauth/api/api.php?g=59557a16g6,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",200,0,202.0,Accepted,[],,,['F9M0CX1wtWVcBweLeh'],['text/plain'],,,,,
1759304679.580015,CRmxA52rAT3hIRjHQa,10.0.0.2,42600,10.0.0.1,80,2,GET,10.0.0.1,/scripts/scripts/jscript/bundle/backbone.js?n=67139781,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,571,200.0,OK,[],['FFpTva7MXA5bQCIQg'],['text/plain'],,,,,,,
1759305852.896407,CDnIGk2yJCzoinOSad,10.0.0.2,58782,10.0.0.1,80,1,POST,10.0.0.1,/database/api.php?l=55532976,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",548,0,202.0,Accepted,[],,,['FsGPIZIdxVJLs1xg9'],['application/x-gzip'],,,,,
1759305913.08922,C7pFUf1fpErhJ43Yz5,10.0.0.2,51562,10.0.0.1,80,2,GET,10.0.0.1,/javascript/assets/backbone.js?o=435iv22363,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,86,200.0,OK,[],['F5oewv4iaqwSPPEvh1'],['application/x-gzip'],,,,,,,
1759304747.132603,CVULm83lWRngbt6qf1,10.0.0.2,51336,10.0.0.1,80,2,GET,10.0.0.1,/bundle/scripts/js/scripts/scripts/assets/bundles/backbone.js?z=917m00672,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,360,200.0,OK,[],['Frky431GkyVwMAoOv3'],['application/x-gzip'],,,,,,,
1759304747.130917,CVULm83lWRngbt6qf1,10.0.0.2,51336,10.0.0.1,80,1,POST,10.0.0.1,/php/samples.php?u=69b697422,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",128,0,202.0,Accepted,[],,,['FvKUlD1rCWuX2MC5he'],['application/x-gzip'],,,,,
1759304780.005988,CdLAHYKo3jCrQYDc7,10.0.0.1,50832,91.189.91.98,80,1,GET,connectivity-check.ubuntu.com.,/,1.1,,0,0,204.0,No Content,[],,,,,,,,,
1759304180.060814,CsTKEd48QHbGSjBBz7,10.0.0.1,46176,91.189.91.49,80,1,GET,connectivity-check.ubuntu.com.,/,1.1,,0,0,204.0,No Content,[],,,,,,,,,
1759304911.080804,CDSCAs26owKE5sVLs7,10.0.0.2,40592,10.0.0.1,80,1,POST,10.0.0.1,/oauth/samples.php?o=p93769221,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",134,0,202.0,Accepted,[],,,['FlzYfsJBAq7GaL5Hl'],['text/plain'],,,,,
1759304911.086084,CDSCAs26owKE5sVLs7,10.0.0.2,40592,10.0.0.1,80,2,GET,10.0.0.1,/bundle/bundles/javascript/scripts/bundles/bootstrap.js?y=7410p4622,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,78,200.0,OK,[],['FVgrxB2xgNfL31LlZk'],['text/plain'],,,,,,,
1759304986.54493,C5PW184L5snQaIw1ja,10.0.0.2,50902,10.0.0.1,80,2,GET,10.0.0.1,/assets/scripts/umd/js/jquery.min.js?o=52280877,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,354,200.0,OK,[],['FVX3C63EKX2vI3Jlo3'],['application/x-gzip'],,,,,,,
1759304226.238106,CZCYy34fXdh4Bh33X2,10.0.0.2,36582,10.0.0.1,80,1,POST,10.0.0.1,/samples.php?h=7690n6481,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",978,0,202.0,Accepted,[],,,['FSgqOz3wocY6Ufqm34'],['text/plain'],,,,,
1759305070.890987,CLh59Q9GjlL8efG2k,10.0.0.2,33364,10.0.0.1,80,1,POST,10.0.0.1,/oauth2/db/db/namespaces/oauth/samples.php?w=30959f66,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",134,0,202.0,Accepted,[],,,['FxarrU38HthA1hoIY5'],['text/plain'],,,,,
1759305070.893108,CLh59Q9GjlL8efG2k,10.0.0.2,33364,10.0.0.1,80,2,GET,10.0.0.1,/bundles/scripts/bundles/assets/bootstrap.js?r=5b3323403,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,86,200.0,OK,[],['FBhMWM2tuFkSdl4Pg5'],['application/x-gzip'],,,,,,,
1759305079.998158,CjiRbB2fB6An4JFb1c,10.0.0.1,44974,185.125.190.48,80,1,GET,connectivity-check.ubuntu.com.,/,1.1,,0,0,204.0,No Content,[],,,,,,,,,
1759305131.154831,Cndhnr15P2wx5b95u4,10.0.0.2,60144,10.0.0.1,80,2,GET,10.0.0.1,/js/javascript/bundle/bundles/javascript/jscript/assets/bootstrap.js?_=8001132,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,78,200.0,OK,[],['FgZ0Ae4FBvdHSmOzQf'],['text/plain'],,,,,,,
1759305201.337433,C7Nm8a1T9kMnt0lYf6,10.0.0.2,58824,10.0.0.1,80,1,POST,10.0.0.1,/api.php?z=93467t671,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",128,0,202.0,Accepted,[],,,['FRzgXX1cj94LNoknA1'],['application/x-gzip'],,,,,
1759304301.487627,CgCcbx3CmYGALzNQ0j,10.0.0.2,34290,10.0.0.1,80,2,GET,10.0.0.1,/bundle/jscript/assets/assets/scripts/bundle/umd/array.js?d=r3484c9536,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,116,200.0,OK,[],['FdQqaD3HOb0GHe84V'],['text/plain'],,,,,,,
1759304301.485985,CgCcbx3CmYGALzNQ0j,10.0.0.2,34290,10.0.0.1,80,1,POST,10.0.0.1,/oauth2callback/oauth/api/oauth/oauth2callback/database/oauth2callback/samples.php?_=4747b3952,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",134,0,202.0,Accepted,[],,,['FDJl8a2cycTQFT0O81'],['text/plain'],,,,,
1759305267.490284,CndLXn2fhrUZwg3q93,10.0.0.2,46448,10.0.0.1,80,2,GET,10.0.0.1,/array.js?m=1364238,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,608,200.0,OK,[],['F17fLD5e15Il1Wyd5'],['text/plain'],,,,,,,
1759305406.643467,CYbHWP2Uj5yO988xO8,10.0.0.2,48682,10.0.0.1,80,1,POST,10.0.0.1,/oauth2/database/oauth2/samples.php?c=58056379,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",171,0,202.0,Accepted,[],,,['FLyh4i1emU4siOQ3I6'],['text/plain'],,,,,
1759304460.880756,Cf79Yf1PMNcafInwr8,10.0.0.2,35876,10.0.0.1,80,1,GET,10.0.0.1,/bundles/bundle/js/js/bundle/javascript/js/email.js?_=31874048,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,115,200.0,OK,[],['FSr7tM3QKs29Czjx2j'],['text/plain'],,,,,,,
1759304480.002717,CG1y6x3gIRBKlt459l,10.0.0.1,55112,91.189.91.97,80,1,GET,connectivity-check.ubuntu.com.,/,1.1,,0,0,204.0,No Content,[],,,,,,,,,
1759304532.784094,Cp0F9T3iiB0TREKfvb,10.0.0.2,38558,10.0.0.1,80,2,GET,10.0.0.1,/assets/assets/bundles/email.js?r=8a8380a990,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,594,200.0,OK,[],['FpXMTj41Nj8Ji7ytqa'],['text/plain'],,,,,,,
1759304679.57828,CRmxA52rAT3hIRjHQa,10.0.0.2,42600,10.0.0.1,80,1,POST,10.0.0.1,/oauth/oauth2callback/database/database/api/api/samples.php?c=97139122,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",128,0,202.0,Accepted,[],,,['FsKREp1DiHDebMj3ta'],['application/x-gzip'],,,,,
1759302695.366327,Cv0M1t1QUGlrWKko85,10.0.0.2,40090,10.0.0.1,80,1,POST,10.0.0.1,/oauth2/samples.php?z=3522719z7,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",134,0,202.0,Accepted,[],,,['F8j7KW3A2UtLA2vLij'],['text/plain'],,,,,
1759302695.367712,Cv0M1t1QUGlrWKko85,10.0.0.2,40090,10.0.0.1,80,2,GET,10.0.0.1,/bundle/script.js?t=802744o27,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,582,200.0,OK,[],['FA8ECC10C0sjGFTHud'],['text/plain'],,,,,,,
1759302627.538123,CIvnWU1OrtMO4fPKcd,10.0.0.2,47162,10.0.0.1,80,2,GET,10.0.0.1,/array.js?q=8kd481520,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,363,200.0,OK,[],['FrwYP24Si5ITyvFpE7'],['application/x-gzip'],,,,,,,
1759302928.091973,CrzAc129f6CTzJ8jW7,10.0.0.2,49500,10.0.0.1,80,1,POST,10.0.0.1,/api.php?o=1s34x09094,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",984,0,202.0,Accepted,[],,,['FmSavf0aofMm0xhR8'],['text/plain'],,,,,
1759304225.225314,CeifCR2SJ9mxYZNGFe,10.0.0.2,36566,10.0.0.1,80,1,POST,10.0.0.1,/oauth/oauth/api.php?e=941l91841,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",376,0,202.0,Accepted,[],,,['FhYMvk30fjUdMh6xdd'],['application/x-gzip'],,,,,
1759304225.211315,CsWGZd4YVUFtLiAay1,10.0.0.2,36564,10.0.0.1,80,1,POST,10.0.0.1,/oauth2callback/oauth2/oauth/oauth/namespaces/database/oauth2/api.html?e=1550f5565&vq=2337y6460,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",1181,477,200.0,OK,[],['F2OEjz1q5Pik6n1R2c'],['application/x-gzip'],['FBHD1I2AEuLYGqXPHc'],['application/x-gzip'],,,,,
1759302736.917961,CjbDum4ce4MjhItHKa,10.0.0.1,53746,185.125.190.97,80,1,GET,connectivity-check.ubuntu.com.,/,1.1,,0,0,204.0,No Content,[],,,,,,,,,
1759304226.241569,Cz80c74HC1OTha8oq2,10.0.0.2,36594,10.0.0.1,80,1,GET,10.0.0.1,/bundle/email.js?_=310l21290,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,86,200.0,OK,[],['FKsuik3kwwzYhiXJNf'],['application/x-gzip'],,,,,,,
1759302776.233812,Cwrt3E22j1tqbu24G,10.0.0.2,37884,10.0.0.1,80,2,GET,10.0.0.1,/assets/bundles/jscript/scripts/js/assets/backbone.js?d=8857745,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,368,200.0,OK,[],['FTZHMX2srhlmnYXbQe'],['application/x-gzip'],,,,,,,
1759302776.232425,Cwrt3E22j1tqbu24G,10.0.0.2,37884,10.0.0.1,80,1,POST,10.0.0.1,/php/php/php/oauth/samples.php?t=6794990,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",134,0,202.0,Accepted,[],,,['FlItPh1CzHbnt3DTYb'],['text/plain'],,,,,
