ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,version,cipher,curve,server_name,resumed,established,ssl_history,ja3,ja3s,ja4,community_id,cert_chain_fps,client_cert_chain_fps,sni_matches_cert,validation_status,next_protocol
1759308172.979615,CbacLqbSmHRzjsP5a,10.0.0.1,36239,74.125.68.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,ssl.gstatic.com,True,False,Cs,16cb3bb93a038023a10e7a922a086563,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759307573.056004,C3a6TX2ngVAVvJntB5,10.0.0.1,59698,74.125.68.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,ssl.gstatic.com,True,False,Cs,45943814a41289226032ee3b90b8655f,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759307591.061749,C0TkCj3TZhEhonkERb,10.0.0.1,54604,74.125.200.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,beacons.gcp.gvt2.com,True,False,Cs,e853bde0af7eb16226ff80e79a55bc78,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759308228.111441,CPWums2DiYYis2iuE2,10.0.0.1,59947,74.125.68.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,ssl.gstatic.com,True,False,Cs,299b2973ddf7fee063091657954bc0ca,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759307660.281112,C9AB0q4oiihBRkiaQg,10.0.0.1,40646,20.189.173.24,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,06c7c8851b69f67e31df21d5075e2dfd,46ca3a127f5443353dfb8cc2e16197e5,t13d181200_5d04281c6031_02c8e53ee398,1:hvvDWOcdgeZkFPKE6a6WoIcP8FE=,,,,,
1759307661.054141,Ci97qD1Nqw1KcD69T9,10.0.0.1,33520,34.87.124.238,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,e2c8.gcp.gvt2.com,False,True,CsiI,1df8b6016280c96c39fc4e5c769ead78,f4febc55ea12b31ae17cfb7e614afda8,t13d1516h2_8daaf6152771_d8a2da3f94cd,1:MCxSkrCfn0Nz6gbxjwZdNtR1kgo=,,,,,
1759307660.930367,CLSGTT3OOtZ8Yx8XAk,10.0.0.1,50211,74.125.200.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,beacons.gcp.gvt2.com,True,False,Cs,ef9f95dd466a565fbb0a7be95d56fd6f,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759308288.272374,CEwdET32gHvUuCaPYa,10.0.0.1,60495,35.241.39.74,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,beacons.gcp.gvt2.com,False,False,Cs,cbe6bdbbd15a88f629f500e5f44a2e9f,eb1d94daa7e0344597e756a1fb6e7054,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759308296.848536,CVPnMk1WqWpFhhsdYb,10.0.0.1,51815,142.251.10.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,b1.nel.goog,True,False,Cs,436b8dd16203253f227f0e222cb8ec31,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759307780.606086,CVrkQorG6qzazo6Ki,10.0.0.1,58712,13.89.179.14,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,06c7c8851b69f67e31df21d5075e2dfd,46ca3a127f5443353dfb8cc2e16197e5,t13d181200_5d04281c6031_02c8e53ee398,1:jw1FufFi2WhLJMrO2SKmYD1PtqQ=,,,,,
1759308356.828132,CeFAw61yNJEzbw6yJ1,10.0.0.1,59244,142.251.10.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,b1.nel.goog,True,False,Cs,e2cc928aec1636bdcbfae648c7bc075f,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759308372.34948,Ck2PgUTRazHSW6Z9,10.0.0.1,38288,35.241.39.74,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,beacons.gcp.gvt2.com,True,False,Cs,5164eef86f8c53493073af6659c31334,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0312h3_55b375c5d22e_5a06198afb93,,,,,,
1759307688.330699,COIARv1O1V3sn8GF79,10.0.0.1,33750,142.251.12.93,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,www.youtube.com,True,False,Cs,4892fee11f7b72d353c8e28e37120a21,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759307840.404161,CA7OGo35S8jrBqHS48,10.0.0.1,42400,52.182.143.210,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,06c7c8851b69f67e31df21d5075e2dfd,46ca3a127f5443353dfb8cc2e16197e5,t13d181200_5d04281c6031_02c8e53ee398,1:vuA5BMJ/+bG1BjkbqrCX90/4oJM=,,,,,
1759307900.664907,C8VTHL2NH1C0IX3PO,10.0.0.1,37110,40.79.173.40,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,06c7c8851b69f67e31df21d5075e2dfd,46ca3a127f5443353dfb8cc2e16197e5,t13d181200_5d04281c6031_02c8e53ee398,1:ncGO27Xde069ybRjyezlfaneNSc=,,,,,
1759307882.053745,CkTU2P2cKdg2GuUYY6,10.0.0.1,41833,74.125.200.139,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,clients4.google.com,True,False,Cs,7750ee3e61df1e91774ef10f0d787191,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759307808.331614,CxxRF73dBip4QJZb6a,10.0.0.1,49917,74.125.24.136,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,www.youtube.com,True,False,Cs,b7efec6f1ab2dce173212a55724d07bf,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759308476.85329,CDiGoe3xtzlulY0GRh,10.0.0.1,60921,142.251.10.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,b1.nel.goog,True,False,Cs,1873ef5726ca0100f77c7f7afd49dde1,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759308480.763562,CO72kE3olhAr6Uji8i,10.0.0.1,58399,142.250.4.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,beacons.gcp.gvt2.com,False,False,Cs,26a52527618ebefc4e67a8ad88485334,eb1d94daa7e0344597e756a1fb6e7054,q13d0312h3_55b375c5d22e_5a06198afb93,,,,,,
1759308545.426889,CXGhGg1a9ZbMQInIUf,10.0.0.1,50538,35.201.102.154,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,beacons.gcp.gvt2.com,True,True,CsiI,547ae2be3bd2de04c474639e87fb474b,2b0648ab686ee45e0e7c35fcfb0eea7e,t13d1517h2_8daaf6152771_b6f405a00624,1:XR0RhaBPHTkpGGpK+QBTXeOHMJ4=,,,,,
1759308528.095692,CzFeM016ZcsDpiagxc,10.0.0.1,54377,172.253.118.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,ssl.gstatic.com,True,False,Cs,11af916c329dd2d1da760a4811e821c4,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759307960.146624,Cpe5LN2GJaTfaOTiac,10.0.0.1,42788,142.250.4.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,beacons.gcp.gvt2.com,True,False,Cs,aaddea3761244405ce943d3c4e31b902,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759308020.664634,CKuSZ51DD0YETZHDh8,10.0.0.1,48696,20.42.65.84,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,06c7c8851b69f67e31df21d5075e2dfd,46ca3a127f5443353dfb8cc2e16197e5,t13d181200_5d04281c6031_02c8e53ee398,1:CggrUZEhdoZei/msqcdRhA7pdbc=,,,,,
1759308488.319326,CKSo324nPUfRnrEza1,10.0.0.1,57738,74.125.24.91,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,www.youtube.com,True,False,Cs,f43ec20729861c66f92f8c24c25d6692,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759308596.83868,CJTykH2xXGaRHFQ427,10.0.0.1,54513,142.251.10.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,b1.nel.goog,True,False,Cs,c9c57e2c1c10e59fa71753878227b53d,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759308545.389597,CSsFgX33UIq0qUA1z3,10.0.0.1,54712,35.201.102.154,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,beacons.gcp.gvt2.com,False,False,Cs,f7d7edd3b487d42b4db9ae3fab02e43c,eb1d94daa7e0344597e756a1fb6e7054,q13d0312h3_55b375c5d22e_5a06198afb93,,,,,,
1759308656.142321,C7aQTs2AC8JEfOFN7g,10.0.0.1,34896,35.206.118.237,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,beacons.gcp.gvt2.com,False,True,CsiI,1c3ba482d5fcd0e47116a846090125ee,eb1d94daa7e0344597e756a1fb6e7054,t13d1517h2_8daaf6152771_b6f405a00624,1:He/+aJ/dlLlvLoD4GaRfEdoXTww=,,,,,
1759308014.59844,CnGOzu22mxdhlwoqna,10.0.0.1,44689,74.125.200.95,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,safebrowsing.googleapis.com,True,False,Cs,9b7c7b5369bbf7c49dcf49d40cc0b39f,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759308680.604629,C1s71y2pbbpQYIh7h9,10.0.0.1,60546,20.189.173.18,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,06c7c8851b69f67e31df21d5075e2dfd,46ca3a127f5443353dfb8cc2e16197e5,t13d181200_5d04281c6031_02c8e53ee398,1:PNn7If8HaD0Mtl1nY1VSUeaVWj0=,,,,,
1759306673.164445,CYjVdpasP2kpk6UF8,10.0.0.1,51223,142.251.10.113,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,docs.google.com,True,False,Cs,b670cb874c6acfcdadff79e976d3af7a,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759306688.627875,C6KbRx1yRRipfFhZ53,10.0.0.1,34072,142.251.10.102,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,play.google.com,True,False,Cs,25e2a044894c5617af6e6080f509b793,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759306672.986683,CQ4Tgd2DyaQ2QxTtC2,10.0.0.1,55486,172.253.118.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,ssl.gstatic.com,True,False,Cs,2f53860e85e46497a7986163f8b9640e,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759306760.689304,CqTPIM3OxacMF1Cju8,10.0.0.1,58932,52.182.143.210,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,06c7c8851b69f67e31df21d5075e2dfd,46ca3a127f5443353dfb8cc2e16197e5,t13d181200_5d04281c6031_02c8e53ee398,1:aB1t7YlUCkevG118Mjay5FSWNtU=,,,,,
1759308047.188129,CSIHAz1e0LntwZwbOd,10.0.0.1,39818,142.250.4.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,beacons.gcp.gvt2.com,True,False,Cs,cf7dbe12c6c3eacbe190e645bc471048,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759306724.708772,CeFuL13gwHuzXjKr91,10.0.0.1,41217,172.253.118.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,beacons.gcp.gvt2.com,True,False,Cs,a43fd199f37284392cc0a7632c1e6f3a,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759308140.336461,CwOKUp1dh7rHiE250h,10.0.0.1,36534,20.42.65.85,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,06c7c8851b69f67e31df21d5075e2dfd,46ca3a127f5443353dfb8cc2e16197e5,t13d181200_5d04281c6031_02c8e53ee398,1:oVWpa3EMx8D293nhyaaJLsTI0MM=,,,,,
1759306734.284781,C4FDDaYu2yyuQa8S6,10.0.0.1,58277,74.125.200.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,beacons.gcp.gvt2.com,True,False,Cs,71760ca29f6831a5f926386e830cdaee,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759306809.006294,CsfDIu4kuLigePEd53,10.0.0.1,48736,13.107.213.73,443,TLSv13,TLS_AES_256_GCM_SHA384,secp256r1,main.vscode-cdn.net,False,True,CjiICs,b570befcd1464220076f6e42c3deb61b,46ca3a127f5443353dfb8cc2e16197e5,t13d1516h2_8daaf6152771_d8a2da3f94cd,1:ywWRPMQGr3wTHRdbRwi44ugYbww=,,,,,
1759306805.950269,CmoM4y3bqoBfXxEZKk,10.0.0.1,40690,35.227.159.135,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,e2c27.gcp.gvt2.com,False,True,CsiI,43db99d91440ac250f9f177e000c55dc,f4febc55ea12b31ae17cfb7e614afda8,t13d1517h2_8daaf6152771_b6f405a00624,1:4UX+7dVecqxd4r4YP5ertukMyPs=,,,,,
1759308148.389018,CQsfjw4AOh916ffTp5,10.0.0.1,45076,74.125.24.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,beacons.gvt2.com,True,False,Cs,01aec22329b3c3af47f39952de6c12bd,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759306688.308325,Cqk21m3AtjEYVKmPzj,10.0.0.1,41669,74.125.24.136,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,www.youtube.com,True,False,Cs,b75a269a1743c27eda359078165457b6,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759306808.442655,CXN9EG37PdlVeUxLnb,10.0.0.1,57059,74.125.68.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,beacons.gvt2.com,True,False,Cs,713c6ffddf087df86eb17febed500080,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759306805.604519,CSYmyf1vtq4wezLljh,10.0.0.1,52654,172.253.118.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,beacons.gcp.gvt2.com,True,False,Cs,9ae6136e72f8e2874579815e3e451a46,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759306880.619756,CMo26z3wwh9BWWUOqb,10.0.0.1,41454,20.189.173.5,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,06c7c8851b69f67e31df21d5075e2dfd,46ca3a127f5443353dfb8cc2e16197e5,t13d181200_5d04281c6031_02c8e53ee398,1:9xfjxNnGutjjAN3UCwnj1nKDtLk=,,,,,
1759308088.324199,CfBaG4MB4tTFOD4tj,10.0.0.1,58667,172.253.118.190,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,www.youtube.com,True,False,Cs,fd8a8683328fac777bb7b54e378f9894,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759308207.715351,CtuKoc3AAuRNtTuLYh,10.0.0.1,49474,74.125.130.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,beacons.gcp.gvt2.com,True,False,Cs,1fe518642a697383452520d04678ca0a,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759308288.376047,Cgx2pX1JMzAvsJzDBi,10.0.0.1,41338,35.241.39.74,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,beacons.gcp.gvt2.com,False,True,CsiI,ff2d4c1c9436e73e8ec14d2d16284bf4,eb1d94daa7e0344597e756a1fb6e7054,t13d1517h2_8daaf6152771_b6f405a00624,1:C7nlPu6hBYc9j9JFiVNAX1h1Vgs=,,,,,
1759308309.887866,CtGRL54nVFSpPl3oZ9,10.0.0.1,52118,13.107.246.73,443,TLSv13,TLS_AES_256_GCM_SHA384,secp256r1,main.vscode-cdn.net,True,True,CjiICs,ab2f9e3b1bb5ed0fc11607d9301f201d,68b7a67c8c9fe41ef58659d2d4381857,t13d1517h2_8daaf6152771_b6f405a00624,1:IM6dhpPZZgKPDYscJcVJlDYdepI=,,,,,
1759308320.294935,CISGb1OVBdHxMz0ni,10.0.0.1,55666,20.44.10.123,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,06c7c8851b69f67e31df21d5075e2dfd,46ca3a127f5443353dfb8cc2e16197e5,t13d181200_5d04281c6031_02c8e53ee398,1:y8+CdnbtweOzTzcUP7o1ow0HFG0=,,,,,
1759306868.356332,CspAs7wPgV7Q4zAZc,10.0.0.1,49770,172.253.118.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,beacons.gcp.gvt2.com,True,False,Cs,0f9c2972a6dbdad942d6d698905d2d93,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759306940.709105,Chn3zRTfB5Sj1aApa,10.0.0.1,41352,20.189.173.2,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,06c7c8851b69f67e31df21d5075e2dfd,46ca3a127f5443353dfb8cc2e16197e5,t13d181200_5d04281c6031_02c8e53ee398,1:Kqlqk0nw5tT/5D4jOcFNz+tOUc8=,,,,,
1759308288.328687,CGNl1v3zLxCvbUlv05,10.0.0.1,38756,35.241.39.74,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,beacons.gcp.gvt2.com,False,False,Cs,5a8a3e8362cd4fe6ab9c599f55fc1cbd,eb1d94daa7e0344597e756a1fb6e7054,q13d0312h3_55b375c5d22e_5a06198afb93,,,,,,
1759306901.013341,ClmJjE1pbz5hOI8Rje,10.0.0.1,38792,172.253.118.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,beacons.gcp.gvt2.com,True,False,Cs,26650b37051e3d623773cad5082cf9dc,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759306808.325711,CCXpWY6RpiUGq6Wo5,10.0.0.1,35079,74.125.130.136,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,www.youtube.com,True,False,Cs,f750c35ab923687477c874cb1cf6a0d6,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759308380.671201,CoGEXD4pLKrlxKfNt3,10.0.0.1,59418,20.50.201.200,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,06c7c8851b69f67e31df21d5075e2dfd,46ca3a127f5443353dfb8cc2e16197e5,t13d181200_5d04281c6031_02c8e53ee398,1:e9UPFPx6ix6hOxGFpwa40tPRLqs=,,,,,
1759306931.93246,CUpDPx12GWN8yjchc8,10.0.0.1,42980,142.251.10.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,clientservices.googleapis.com,True,False,Cs,d922c2ce135e8596d35ecedf95329e1e,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759308335.25269,CDHHa62ZYvnB60JPzb,10.0.0.1,37447,74.125.24.100,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,accounts.youtube.com,True,False,Cs,e0551435dbd20504ed848a855f347374,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759306373.353006,CgpKNo1o14FHBg2tO,10.0.0.1,50762,116.108.196.111,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,rr4---sn-8pxuuxa-nbo6k.googlevideo.com,False,False,Cs,b67c8f11541ca8a015295b2bbc96f92a,eb1d94daa7e0344597e756a1fb6e7054,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759308248.318447,CxORY52yv1sXssaZCe,10.0.0.1,33199,172.253.118.190,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,www.youtube.com,True,False,Cs,baef3b99d9257b4a76a4c800092ec68e,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759308440.345673,CghBTV3CeuP2mobsua,10.0.0.1,37354,52.168.112.67,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,06c7c8851b69f67e31df21d5075e2dfd,46ca3a127f5443353dfb8cc2e16197e5,t13d181200_5d04281c6031_02c8e53ee398,1:qZ8qZrZIbgS5frHSQJnRsgaTUyk=,,,,,
1759306972.971064,CdgLjy34hVMIomzYRk,10.0.0.1,58209,142.251.12.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,ssl.gstatic.com,True,False,Cs,3e9d752e1494237593b5ac10bf1a9f45,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759307060.724101,Cp2kBs2NYGVokljyh4,10.0.0.1,41018,52.168.117.174,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,06c7c8851b69f67e31df21d5075e2dfd,46ca3a127f5443353dfb8cc2e16197e5,t13d181200_5d04281c6031_02c8e53ee398,1:Iioj6hXBQ/IC4H4Lk4yDJlfA+NY=,,,,,
1759308481.133651,CKDGSm3jAy5apf8WK2,10.0.0.1,51526,34.95.44.106,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,e2c20.gcp.gvt2.com,False,True,CsiI,96d268a22cf78c5647a08b5f539f6d33,f4febc55ea12b31ae17cfb7e614afda8,t13d1517h2_8daaf6152771_b6f405a00624,1:FXPn/Eczr1hmFo177Xw/L11qU84=,,,,,
1759308416.831226,CVy6T5bFVYxZV7mPa,10.0.0.1,38531,142.251.10.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,b1.nel.goog,True,False,Cs,f3cf14e5ff9b6781d921bd00d9faa550,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759308481.435021,CW80dg47S5OFMkMg85,10.0.0.1,51530,34.95.44.106,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,e2c20.gcp.gvt2.com,False,True,CsiI,9f51774739235cbeae2f0664ecbea33b,f4febc55ea12b31ae17cfb7e614afda8,t13d1517h2_8daaf6152771_b6f405a00624,1:73DUDeRgVO1eOnAZCSYK9ocFOpQ=,,,,,
1759307107.909338,CGywmC1F4IcgfQEyzb,10.0.0.1,39556,13.107.5.93,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,default.exp-tas.com,False,True,CjiICs,779808124e171deaf69080a29d2184b7,46ca3a127f5443353dfb8cc2e16197e5,t13d1812h1_5d04281c6031_ef7df7f74e48,1:VetDqG5g0U5A6u5CyKSHnum8rtw=,,,,,
1759307103.376692,CY6BhVRadQKtQdqCh,10.0.0.1,55670,20.42.65.93,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,7a3c807ee2b8294e0db8e36f9c31b335,46ca3a127f5443353dfb8cc2e16197e5,t13d1517h2_8daaf6152771_b6f405a00624,1:jkMGm1cOL3TSbHjXDXsU+JlBwFU=,,,,,
1759308500.671282,CAgNS54o33yXxSBL9f,10.0.0.1,36302,52.168.112.66,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,06c7c8851b69f67e31df21d5075e2dfd,46ca3a127f5443353dfb8cc2e16197e5,t13d181200_5d04281c6031_02c8e53ee398,1:wZkL/H24Q/8UpY96L32w+TbHfj8=,,,,,
1759308368.337004,C2NfLRAmu7iv8xLgg,10.0.0.1,53125,74.125.24.91,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,www.youtube.com,True,False,Cs,fbff07012f488fe1aa5c9c171a332696,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759307108.137189,CkGxkH2clO8ABZ03zk,10.0.0.1,55254,13.107.5.93,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,default.exp-tas.com,False,True,CjiICs,779808124e171deaf69080a29d2184b7,46ca3a127f5443353dfb8cc2e16197e5,t13d1812h1_5d04281c6031_ef7df7f74e48,1:IYwoPv0MHk/6cG3RCdmKnX1uqzI=,,,,,
1759308487.355735,C2Pj4ieQIILhGLpj8,10.0.0.1,47752,74.125.68.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,beacons.gvt2.com,True,False,Cs,22002d4bc8265c654dc8871b2da038a3,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759308560.598333,CRJ0Ul4cRvaD99FQRa,10.0.0.1,44002,20.50.201.195,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,06c7c8851b69f67e31df21d5075e2dfd,46ca3a127f5443353dfb8cc2e16197e5,t13d181200_5d04281c6031_02c8e53ee398,1:3qDKx3qLPrh2l5WHAKZGic4MtH8=,,,,,
1759308472.985507,CNkt0V1GHVBqgODD09,10.0.0.1,34626,172.253.118.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,ssl.gstatic.com,True,False,Cs,c957bef0eaca4e029c38b8f9e10f86e9,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759306024.15168,Cz7Buz28UCcahKPkHe,10.0.0.1,37471,104.18.36.169,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,realtime.chatgpt.com,True,False,Cs,c1eff7d34885b30ba7c60cd4d697ecbc,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
